N,U,4008,EURINR 04 Nov 2022 PE 78.7500,XX,04-11-2022 14:30,PE,78.75, ,EURINR,EURINR 04 Nov 2022 PE 78.7500,1,Y,0,1,04-Nov-22,EURINR,0.0025
N,U,4009,EURINR 23 Sep 2022 CE 74.5000,XX,23-09-2022 14:30,CE,74.5, ,EURINR,EURINR 23 Sep 2022 CE 74.5000,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,4010,EURINR 23 Sep 2022 PE 74.5000,XX,23-09-2022 14:30,PE,74.5, ,EURINR,EURINR 23 Sep 2022 PE 74.5000,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,4705,EURINR 07 Oct 2022 PE 73.5000,XX,07-10-2022 14:30,PE,73.5, ,EURINR,EURINR 07 Oct 2022 PE 73.5000,1,Y,0,1,07-Oct-22,EURINR,0.0025
N,U,4706,EURINR 14 Oct 2022 CE 73.2500,XX,14-10-2022 14:30,CE,73.25, ,EURINR,EURINR 14 Oct 2022 CE 73.2500,1,Y,0,1,14-Oct-22,EURINR,0.0025
N,U,5035,EURINR 02 Dec 2022 PE 75.0000,XX,02-12-2022 14:30,PE,75, ,EURINR,EURINR 02 Dec 2022 PE 75.0000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5036,EURINR 02 Dec 2022 CE 75.2500,XX,02-12-2022 14:30,CE,75.25, ,EURINR,EURINR 02 Dec 2022 CE 75.2500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5037,EURINR 02 Dec 2022 PE 75.2500,XX,02-12-2022 14:30,PE,75.25, ,EURINR,EURINR 02 Dec 2022 PE 75.2500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5038,EURINR 02 Dec 2022 CE 75.5000,XX,02-12-2022 14:30,CE,75.5, ,EURINR,EURINR 02 Dec 2022 CE 75.5000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5039,EURINR 02 Dec 2022 PE 75.5000,XX,02-12-2022 14:30,PE,75.5, ,EURINR,EURINR 02 Dec 2022 PE 75.5000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5040,EURINR 02 Dec 2022 CE 75.7500,XX,02-12-2022 14:30,CE,75.75, ,EURINR,EURINR 02 Dec 2022 CE 75.7500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5041,EURINR 02 Dec 2022 PE 75.7500,XX,02-12-2022 14:30,PE,75.75, ,EURINR,EURINR 02 Dec 2022 PE 75.7500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5042,EURINR 02 Dec 2022 CE 76.0000,XX,02-12-2022 14:30,CE,76, ,EURINR,EURINR 02 Dec 2022 CE 76.0000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5043,EURINR 02 Dec 2022 PE 76.0000,XX,02-12-2022 14:30,PE,76, ,EURINR,EURINR 02 Dec 2022 PE 76.0000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5044,EURINR 02 Dec 2022 CE 76.2500,XX,02-12-2022 14:30,CE,76.25, ,EURINR,EURINR 02 Dec 2022 CE 76.2500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5045,EURINR 02 Dec 2022 PE 76.2500,XX,02-12-2022 14:30,PE,76.25, ,EURINR,EURINR 02 Dec 2022 PE 76.2500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5046,EURINR 02 Dec 2022 CE 76.5000,XX,02-12-2022 14:30,CE,76.5, ,EURINR,EURINR 02 Dec 2022 CE 76.5000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5047,EURINR 02 Dec 2022 PE 76.5000,XX,02-12-2022 14:30,PE,76.5, ,EURINR,EURINR 02 Dec 2022 PE 76.5000,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5048,EURINR 02 Dec 2022 CE 76.7500,XX,02-12-2022 14:30,CE,76.75, ,EURINR,EURINR 02 Dec 2022 CE 76.7500,1,Y,0,1,02-Dec-22,EURINR,0.0025
N,U,5049,EURINR 02 Dec 2022 PE 76.7500,XX,02-12-2022 14:30,PE,76.75, ,EURINR,EURINR 02 Dec 2022 PE 76.7500,1,Y,0,1,02-Dec-22,EURINR,0.0025
