N,C,20453,APCL,EQ,01-01-1980 00:00,XX,0,Z,INE965H01011,ANJANI PORTLAND CEM LTD,1,Y,399816,1,,APCL,0.05
N,C,154,APCOTEXIND,EQ,01-01-1980 00:00,XX,0,B,INE00LM01011,APCOTEX INDUSTRIES LIMITE,1,Y,162845,1,,APCOTEXIND,0.05
N,C,21623,APEX,EQ,01-01-1980 00:00,XX,0,D,INF109KC15I8,APEX FROZEN FOODS LIMITED,1,Y,312094,1,,APEX,0.05
N,C,25780,APLAPOLLO,EQ,01-01-1980 00:00,XX,0,A,INF247L01BH8,APL APOLLO TUBES LTD,1,Y,91853,1,,APLAPOLLO,0.05
N,C,25328,APLLTD,EQ,01-01-1980 00:00,XX,0,A,INF205K01361,ALEMBIC PHARMA LTD,1,Y,165114,1,,APLLTD,0.05
N,C,1134,APOLLO,EQ,01-01-1980 00:00,XX,0,Z,INE058B01018,APOLLO MICRO SYSTEMS LTD,1,Y,593098,1,,APOLLO,0.05
N,C,157,APOLLOHOSP,EQ,01-01-1980 00:00,XX,0,E,INE00LO01017,APOLLO HOSPITALS ENTER. L,1,Y,23150,1,,APOLLOHOSP,0.05
N,C,14361,APOLLOPIPE,EQ,01-01-1980 00:00,XX,0,C,INE707C01018,APOLLO PIPES LIMITED,1,Y,187321,1,,APOLLOPIPE,0.05
N,C,163,APOLLOTYRE,EQ,01-01-1980 00:00,XX,0,A,INE00M201021,APOLLO TYRES LTD,1,Y,346130,1,,APOLLOTYRE,0.05
N,C,6302,APOLSINHOT,EQ,01-01-1980 00:00,XX,0,Z,INE308E01029,APOLLO SINDOORI HOTEL LTD,1,Y,85034,1,,APOLSINHOT,0.05
N,C,10755,APTECHT,EQ,01-01-1980 00:00,XX,0,D,INE483S01020,APTECH LIMITED,1,Y,402784,1,,APTECHT,0.05
N,C,5435,APTUS,EQ,01-01-1980 00:00,XX,0,B,INE283A01014,APTUS VALUE HSG FIN I LTD,1,Y,322500,1,,APTUS,0.05
N,C,16795,ARCHIDPLY,EQ,01-01-1980 00:00,XX,0,Z,INE813V01022,ARCHIDPLY IND. LTD,1,Y,649586,1,,ARCHIDPLY,0.05
N,C,5688,ARCHIES,EQ,01-01-1980 00:00,XX,0,Z,INE290A01027,ARCHIES LTD,1,Y,1104606,1,,ARCHIES,0.05
N,C,181,ARENTERP,EQ,01-01-1980 00:00,XX,0,Z,INE00R701025,RAJDARSHAN INDUSTRIES LTD,1,Y,101642,1,,ARENTERP,0.05
N,C,15204,ARIES,EQ,01-01-1980 00:00,XX,0,Z,INE763G01038,ARIES AGRO LTD.,1,Y,425241,1,,ARIES,0.05
N,C,3813,ARIHANTCAP,EQ,01-01-1980 00:00,XX,0,Z,INE209A01019,ARIHANT CAPITAL MKTS LTD,1,Y,1246022,1,,ARIHANTCAP,0.05
N,C,20159,ARIHANTSUP,EQ,01-01-1980 00:00,XX,0,D,INE949L01017,ARIHANT SUPERSTRUCT LTD,1,Y,434937,1,,ARIHANTSUP,0.05
N,C,17263,ARMANFIN,EQ,01-01-1980 00:00,XX,0,D,INE835G01018,ARMAN FIN SERV LTD,1,Y,69654,1,,ARMANFIN,0.05
N,C,14557,AROGRANITE,EQ,01-01-1980 00:00,XX,0,Z,INE725L01011,ARO GRANITE IND. LTD.,1,Y,500310,1,,AROGRANITE,0.05
N,C,9260,ARROWGREEN,EQ,01-01-1980 00:00,XX,0,Z,INE422C01014,ARROW GREENTECH LIMITED,1,Y,460675,1,,ARROWGREEN,0.05
N,C,17821,ARSHIYA,EQ,01-01-1980 00:00,XX,0,Z,INE864K01010,ARSHIYA LIMITED,1,Y,6535916,1,,ARSHIYA,0.05
N,C,16913,ARTEMISMED,EQ,01-01-1980 00:00,XX,0,Z,INE822G01016,ARTEMIS MED SERVICE LTD,1,Y,1584759,1,,ARTEMISMED,0.05
N,C,6156,ARTNIRMAN,EQ,01-01-1980 00:00,XX,0,Z,INE303A01010,ART NIRMAN LIMITED,1,Y,816062,1,,ARTNIRMAN,0.05
N,C,2814,ARVEE,EQ,01-01-1980 00:00,XX,0,Z,INE139B01016,ARVEE LABORATORIES I LTD,1,Y,360354,1,,ARVEE,0.05
N,C,193,ARVIND,EQ,01-01-1980 00:00,XX,0,B,INE00VM01010,ARVIND LIMITED,1,Y,968859,1,,ARVIND,0.05
N,C,9111,ARVINDFASN,EQ,01-01-1980 00:00,XX,0,C,INE419M01019,ARVIND FASHIONS LIMITED,1,Y,344528,1,,ARVINDFASN,0.05
N,C,10457,ARVSMART,EQ,01-01-1980 00:00,XX,0,Z,INE463A01038,ARVIND SMARTSPACES LTD,1,Y,385724,1,,ARVSMART,0.05
N,C,5378,ASAHIINDIA,EQ,01-01-1980 00:00,XX,0,B,INE277B01014,ASAHI INDIA GLASS LIMITED,1,Y,164815,1,,ASAHIINDIA,0.05
N,C,25088,ASAHISONG,EQ,01-01-1980 00:00,XX,0,Z,INF204KC1089,ASAHI SONGWON COLOR LTD,1,Y,317555,1,,ASAHISONG,0.05
N,C,10634,ASAL,EQ,01-01-1980 00:00,XX,0,Z,INE477B01010,AUTOMOTIVE STAMPINGS & AS,1,Y,224528,1,,ASAL,0.05
N,C,17598,ASALCBR,EQ,01-01-1980 00:00,XX,0,D,INE850D01014,ASSO ALCOHOLS & BREW LTD,1,Y,219609,1,,ASALCBR,0.05
N,C,203,ASHAPURMIN,EQ,01-01-1980 00:00,XX,0,Z,INE010A01011,ASHAPURA MINECHEM LTD,1,Y,1038367,1,,ASHAPURMIN,0.05
N,C,24403,ASHIANA,EQ,01-01-1980 00:00,XX,0,D,INF204KB14I2,ASHIANA HOUSING LTD,1,Y,628237,1,,ASHIANA,0.05
N,C,206,ASHIMASYN,EQ,01-01-1980 00:00,XX,0,Z,INE010B01027,ASHIMA LTD,1,Y,6267282,1,,ASHIMASYN,0.05
N,C,20182,ASHOKA,EQ,01-01-1980 00:00,XX,0,B,INE950M01013,ASHOKA BUILDCON LTD,1,Y,1192513,1,,ASHOKA,0.05
N,C,212,ASHOKLEY,EQ,01-01-1980 00:00,XX,0,A,INE010J01012,ASHOK LEYLAND LTD,1,Y,619397,1,,ASHOKLEY,0.05
N,C,7030,ASIANENE,EQ,01-01-1980 00:00,XX,0,Z,INE341R01014,ASIAN ENERGY SERVICES LTD,1,Y,1242216,1,,ASIANENE,0.05
N,C,18422,ASIANHOTNR,EQ,01-01-1980 00:00,XX,0,Z,INE886A01014,ASIAN HOTELS (NORTH) LTD,1,Y,636120,1,,ASIANHOTNR,0.05
N,C,236,ASIANPAINT,EQ,01-01-1980 00:00,XX,0,E,INE012A01025,ASIAN PAINTS LIMITED,1,Y,29736,1,,ASIANPAINT,0.05
N,C,14889,ASIANTILES,EQ,01-01-1980 00:00,XX,0,D,INE742B01025,ASIAN GRANITO IND. LTD.,1,Y,1621960,1,,ASIANTILES,0.05
N,C,17270,ASPINWALL,EQ,01-01-1980 00:00,XX,0,Z,INE836A01035,ASPINWALL & CO LTD,1,Y,255656,1,,ASPINWALL,0.05
N,C,17728,ASTEC,EQ,01-01-1980 00:00,XX,0,B,INE861A01058,ASTEC LIFESCIENCES LTD,1,Y,51483,1,,ASTEC,0.05
N,C,1508,ASTERDM,EQ,01-01-1980 00:00,XX,0,A,INE086A01029,ASTER DM HEALTHCARE LTD.,1,Y,400110,1,,ASTERDM,0.05
N,C,14418,ASTRAL,EQ,01-01-1980 00:00,XX,0,A,INE712K01011,ASTRAL LIMITED,1,Y,41993,1,,ASTRAL,0.05
N,C,11618,ASTRAMICRO,EQ,01-01-1980 00:00,XX,0,C,INE541A01023,ASTRA MICROWAVE LTD,1,Y,292748,1,,ASTRAMICRO,0.05
N,C,5610,ASTRAZEN,EQ,01-01-1980 00:00,XX,0,C,INE287B01021,ASTRAZENECA PHARMA IND LT,1,Y,30900,1,,ASTRAZEN,0.05
N,C,874,ASTRON,EQ,01-01-1980 00:00,XX,0,Z,INE047A01021,ASTRON PAPER BORD MIL LTD,1,Y,1520550,1,,ASTRON,0.05
N,C,1663,ATFL,EQ,01-01-1980 00:00,XX,0,Z,INE095A01012,AGRO TECH FOODS LIMITED,1,Y,130230,1,,ATFL,0.05
N,C,6066,ATGL,EQ,01-01-1980 00:00,XX,0,B,INE299U01018,ADANI TOTAL GAS LIMITED,1,Y,27496,1,,ATGL,0.05
N,C,13585,ATLANTA,EQ,01-01-1980 00:00,XX,0,Z,INE636A01039,ATLANTA LIMITED,1,Y,2665050,1,,ATLANTA,0.05
N,C,263,ATUL,EQ,01-01-1980 00:00,XX,0,A,INE016A01026,ATUL LTD,1,Y,10803,1,,ATUL,0.05
N,C,30023,ATULAUTO,EQ,01-01-1980 00:00,XX,0,Z,INF769K01GS9,ATUL AUTO LIMITED,1,Y,528941,1,,ATULAUTO,0.05
N,C,21238,AUBANK,EQ,01-01-1980 00:00,XX,0,A,INE985W01018,AU SMALL FINANCE BANK LTD,1,Y,152874,1,,AUBANK,0.05
N,C,12022,AURIONPRO,EQ,01-01-1980 00:00,XX,0,Z,INE583D01011,AURIONPRO SOLN LTD,1,Y,261198,1,,AURIONPRO,0.05
N,C,275,AUROPHARMA,EQ,01-01-1980 00:00,XX,0,A,INE017A01032,AUROBINDO PHARMA LTD,1,Y,192188,1,,AUROPHARMA,0.05
N,C,4037,AUSOMENT,EQ,01-01-1980 00:00,XX,0,Z,INE218G01033,AUSOM ENTERPRISE LIMITED,1,Y,445489,1,,AUSOMENT,0.05
N,C,278,AUTOAXLES,EQ,01-01-1980 00:00,XX,0,C,INE018401013,AUTOMOTIVE AXLES LIMITED,1,Y,50232,1,,AUTOAXLES,0.05
N,C,7880,AUTOBEES,EQ,01-01-1980 00:00,XX,0,A,INE373A01013,NIPPONAMC - NETFAUTO,1,Y,93277,1,,AUTOBEES,0.01
N,C,14106,AUTOIND,EQ,01-01-1980 00:00,XX,0,Z,INE690A01028,AUTOLINE INDUSTRIES LTD,1,Y,1233801,1,,AUTOIND,0.05
N,C,21406,AVADHSUGAR,EQ,01-01-1980 00:00,XX,0,C,INE999A01015,AVADH SUG & ENERGY LTD,1,Y,188854,1,,AVADHSUGAR,0.05
