M,D,246816,GOLDM 23 Sep 2022 CE 47800.00,  ,23-09-2022 23:59,CE,47800,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,244773,GOLDM 23 Sep 2022 CE 47900.00,  ,23-09-2022 23:59,CE,47900,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,244775,GOLDM 23 Sep 2022 CE 48000.00,  ,23-09-2022 23:59,CE,48000,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,244725,GOLDM 23 Sep 2022 CE 48100.00,  ,23-09-2022 23:59,CE,48100,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,244727,GOLDM 23 Sep 2022 CE 48200.00,  ,23-09-2022 23:59,CE,48200,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,244729,GOLDM 23 Sep 2022 CE 48300.00,  ,23-09-2022 23:59,CE,48300,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,244492,GOLDM 23 Sep 2022 CE 48400.00,  ,23-09-2022 23:59,CE,48400,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,245865,GOLDM 26 Oct 2022 PE 55000.00,  ,26-10-2022 23:59,PE,55000,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,26-Oct-22,GOLDM,0.5
M,D,245907,GOLDM 26 Oct 2022 PE 55100.00,  ,26-10-2022 23:59,PE,55100,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,26-Oct-22,GOLDM,0.5
M,D,246602,GOLDPETAL 30 Dec 2022,  ,30-12-2022 23:59,XX,0,D,,GOLDPETAL EXMUMBAI,1,Y,10000,1,30-Dec-22,GOLDPETAL,1
M,D,245462,GOLDPETAL 30 Nov 2022,  ,30-11-2022 23:59,XX,0,C,,GOLDPETAL EXMUMBAI,1,Y,10000,1,30-Nov-22,GOLDPETAL,1
M,D,242734,GOLDPETAL 30 Sep 2022,  ,30-09-2022 23:59,XX,0,A,,GOLDPETAL EXMUMBAI,1,Y,10000,1,30-Sep-22,GOLDPETAL,1
M,D,243802,GOLDPETAL 31 Oct 2022,  ,31-10-2022 23:59,XX,0,B,,GOLDPETAL EXMUMBAI,1,Y,10000,1,31-Oct-22,GOLDPETAL,1
M,D,239897,KAPAS 28 Apr 2023,  ,28-04-2023 23:59,XX,0,C,,EX-WAREHOUSE RAJKOT,4,Y,200,1,28-Apr-23,KAPAS,0.5
M,D,235945,KAPAS 28 Feb 2023,  ,28-02-2023 23:59,XX,0,B,,EX-WAREHOUSE RAJKOT,4,Y,200,1,28-Feb-23,KAPAS,0.5
M,D,234355,KAPAS 30 Nov 2022,  ,30-11-2022 23:59,XX,0,A,,EX-WAREHOUSE RAJKOT,4,Y,200,1,30-Nov-22,KAPAS,0.5
M,D,245454,LEAD 30 Dec 2022,  ,30-12-2022 23:59,XX,0,D,,LEAD,5,Y,100,1,30-Dec-22,LEAD,0.05
M,D,243795,LEAD 30 Nov 2022,  ,30-11-2022 23:59,XX,0,C,,LEAD,5,Y,100,1,30-Nov-22,LEAD,0.05
M,D,241192,LEAD 30 Sep 2022,  ,30-09-2022 23:59,XX,0,A,,LEAD,5,Y,100,1,30-Sep-22,LEAD,0.05
M,D,246594,LEAD 31 Jan 2023,  ,31-01-2023 23:59,XX,0,Z,,LEAD,5,Y,100,1,31-Jan-23,LEAD,0.05
